"Country","Year",">Scope<","consumer price ($)",">Value Footnotes<"
"Singapore","1999","Not applicable","98.714144411",""
"Singapore","1998","Not applicable","98.615232443","4"
"Singapore","1997","Not applicable","98.796510444",""
"Singapore","1996","Not applicable","96.893091435",""
"Singapore","1995","Not applicable","95.533506429",""
"Singapore","1994","Not applicable","93.902004422",""
"Singapore","1993","Not applicable","91.092195409","4"
"Singapore","1992","Not applicable","88.957222079",""
"Singapore","1991","Not applicable","86.980394922",""
"Singapore","1990","Not applicable","84.054690729",""
"Singapore","1989","Not applicable","81.287132709",""
"Singapore","1988","Not applicable","79.389378638","4"
"Singapore","1987","Not applicable","78.17268318",""
"Singapore","1986","Not applicable","77.792465849",""
"Singapore","1985","Not applicable","78.857074375",""
"Singapore","1984","Not applicable","78.476857044",""
"Singapore","1983","Not applicable","76.499726925",""
"Singapore","1982","Not applicable","75.587205332",""
"Singapore","1981","Not applicable","72.773597085",""
"Singapore","1980","Not applicable","67.222424057",""
"Singapore","1979","Not applicable","61.975424895",""
"Singapore","1978","Not applicable","59.618077445",""
"Singapore","1977","Not applicable","56.880512664",""
"Singapore","1976","Not applicable","55.131512943",""
"Singapore","1975","Not applicable","56.196121469",""
"Singapore","1974","Not applicable","54.751295612",""
"Singapore","1973","Not applicable","44.713558083",""
"Singapore","1972","Not applicable","37.413385335",""
"Singapore","1971","Not applicable","36.576907208",""
"Singapore","1970","Not applicable","35.968559479",""
"Slovakia","2008","Not applicable","149.04340278","117"
"Slovakia","2007","Not applicable","142.53229167","117"
"Slovakia","2006","Not applicable","138.66631944","117"
"Slovakia","2005","Not applicable","132.765625","117"
"Slovakia","2004","Not applicable","129.20486111","117"
"Slovakia","2003","Not applicable","120.15034722","117"
"Slovakia","2002","Not applicable","110.68888889","117"
"Slovakia","2001","Not applicable","107.128125","4,117"
"Slovakia","2000","Not applicable","100","117"
"Slovakia","1999","Not applicable","89.305555556","117"
"Slovakia","1998","Not applicable","80.763888889","117"
"Slovakia","1997","Not applicable","75.694444444","117"
"Slovakia","1996","Not applicable","71.319444444","117"
"Slovakia","1995","Not applicable","67.430555556","117"
"Slovakia","1994","Not applicable","61.388888889","117"
"Slovakia","1993","Not applicable","54.097222222","117"
"Slovakia","1992","Not applicable","43.958333333","117"
"Slovakia","1991","Not applicable","39.791666667","13,117"
"Slovakia","1990","Not applicable","100","117"
"Slovakia","1989","Not applicable","90.602409639","117"
"Slovakia","1988","Not applicable","89.477911647","117"
"Slovakia","1987","Not applicable","89.317269076","117"
"Slovakia","1986","Not applicable","89.156626506","117"
"Slovakia","1985","Not applicable","88.674698795","117"
"Slovenia","2008","Not applicable","146.45412112","24"
"Slovenia","2007","Not applicable","138.61955687","24"
"Slovenia","2006","Not applicable","133.78824225","24"
"Slovenia","2005","Not applicable","130.5760709","4,24"
"Slovenia","2004","Not applicable","127.40029542","24"
"Slovenia","2003","Not applicable","123.00590842","24"
"Slovenia","2002","Not applicable","116.50664697","24"
"Slovenia","2001","Not applicable","108.41949778","24"
"Slovenia","2000","Not applicable","100","24"
"Slovenia","1999","Not applicable","91.838995569","24"
"Slovenia","1998","Not applicable","86.521418021","24"
"Slovenia","1997","Not applicable","80.169867061","24"
"Slovenia","1996","Not applicable","74.00295421","24"
"Slovenia","1995","Not applicable","67.355982275","24"
"Slovenia","1994","Not applicable","59.379615953","24"
"Slovenia","1993","Not applicable","49.076809453","24"
"Slovenia","1992","Not applicable","36.927621861","24"
"Slovenia","1991","Not applicable","12.001477105","24"
"Slovenia","1990","Not applicable","5.576070901","13,24"
"Slovenia","1989","Not applicable","15.346838565","24"
"Slovenia","1988","Not applicable","1.1078351042","24"
"Slovenia","1987","Not applicable","0.3697697313","24"
"Slovenia","1986","Not applicable","0.1594511488","24"
"Slovenia","1985","Not applicable","0.0813924297","24"
"Slovenia","1984","Not applicable","0.0453679453","24"
"Slovenia","1983","Not applicable","0.0295158114","24"
"Slovenia","1982","Not applicable","0.0210341261","24"
"Slovenia","1981","Not applicable","0.0161696301","24"
"Slovenia","1980","Not applicable","0.0113391515","24"
"Solomon Islands","2008","Honiara","208.89859209",""
"Solomon Islands","2007","Honiara","178.05870781","4"
"Solomon Islands","2006","Honiara","161.2343298",""
"Solomon Islands","2005","Honiara","149.26711668",""
"Solomon Islands","2004","Honiara","138.66923819",""
"Solomon Islands","2003","Honiara","129.41176471",""
"Solomon Islands","2002","Honiara","119.52748312",""
"Solomon Islands","2001","Honiara","107.76277724",""
"Solomon Islands","2000","Honiara","100",""
"Solomon Islands","1999","Honiara","93.572806172",""
"Solomon Islands","1998","Honiara","86.451301832",""
"Solomon Islands","1997","Honiara","76.952748312",""
"Solomon Islands","1996","Honiara","71.166827387",""
"Solomon Islands","1995","Honiara","63.693346191",""
"Solomon Islands","1994","Honiara","58.100289296",""
"Solomon Islands","1993","Honiara","51.108968177","4"
"Solomon Islands","1992","Honiara","48.136838899",""
"Solomon Islands","1991","Honiara","43.455249644",""
"Solomon Islands","1990","Honiara","38.17146426",""
"Solomon Islands","1989","Honiara","34.733118625",""
"Solomon Islands","1988","Honiara","30.226360503",""
"Solomon Islands","1987","Honiara","25.894433516",""
"Solomon Islands","1986","Honiara","23.33024355",""
"Solomon Islands","1985","Honiara","20.532945406","4"
"Solomon Islands","1984","Honiara","18.738624952",""
"Solomon Islands","1983","Honiara","16.861062827",""
"Solomon Islands","1982","Honiara","15.797419258",""
"Solomon Islands","1981","Honiara","13.984600655",""
"Solomon Islands","1980","Honiara","12.014547785",""
"Solomon Islands","1979","Honiara","10.617937534",""
"Solomon Islands","1978","Honiara","9.8317662012","129"
"Solomon Islands","1977","Honiara","8.8192462967",""
"Solomon Islands","1976","Honiara","8.1356640823",""
"Solomon Islands","1975","Honiara","7.7990516282",""
"Solomon Islands","1974","Honiara","7.0843974949",""
"Solomon Islands","1973","Honiara","5.9606297636",""
"Solomon Islands","1972","Honiara","5.7793769038",""
"Solomon Islands","1971","Honiara","5.4013352246",""
"Somalia","1987","Mogadishu","100","104"
"Somalia","1986","Mogadishu","78.077429833","104"
"Somalia","1985","Mogadishu","57.505987056","104"
"Somalia","1984","Mogadishu","41.738276556","104"
"Somalia","1983","Mogadishu","21.711676624","104"
"Somalia","1982","Mogadishu","15.920183631","104"
"Somalia","1981","Mogadishu","12.972645989","104"
"Somalia","1980","Mogadishu","8.9926000812","104"
"Somalia","1979","Mogadishu","5.662636625","104"
"Somalia","1978","Mogadishu","4.5675646561","4,104"
"Somalia","1977","Mogadishu","4.081116699","104"
"Somalia","1976","Mogadishu","3.6905454139","104"
"Somalia","1975","Mogadishu","3.2361909113","104"
"Somalia","1974","Mogadishu","2.7101812116","104"
"Somalia","1973","Mogadishu","2.2921589215","104"
"Somalia","1972","Mogadishu","2.1522799031","104"
"Somalia","1971","Mogadishu","2.2182834226","104"
"Somalia","1970","Mogadishu","2.2314033883","104"
"Somalia","1969","Mogadishu","2.2168705032","104"
"South Africa","2008","Not applicable","160",""
"South Africa","2007","Not applicable","143.5",""
"South Africa","2006","Not applicable","134",""
"South Africa","2005","Not applicable","128",""
"South Africa","2004","Not applicable","123.8",""
"South Africa","2003","Not applicable","122.1",""
"South Africa","2002","Not applicable","115.4",""
"South Africa","2001","Not applicable","105.7",""
"South Africa","2000","Not applicable","100","4"
"South Africa","1999","Not applicable","94.965592177",""
"South Africa","1998","Not applicable","90.257153205",""
"South Africa","1997","Not applicable","84.462151394",""
"South Africa","1996","Not applicable","77.797899312",""
"South Africa","1995","Not applicable","72.437522637",""
"South Africa","1994","Not applicable","66.642520826",""
"South Africa","1993","Not applicable","61.209706628",""
"South Africa","1992","Not applicable","55.77689243",""
"South Africa","1991","Not applicable","48.967765302",""
"South Africa","1990","Not applicable","42.448388265","4"
"South Africa","1989","Not applicable","37.099891344",""
"South Africa","1988","Not applicable","32.345671858",""
"South Africa","1987","Not applicable","28.695110467",""
"South Africa","1986","Not applicable","24.70496197",""
"South Africa","1985","Not applicable","20.842158638",""
"South Africa","1984","Not applicable","17.913219848",""
"South Africa","1983","Not applicable","16.045490764",""
"South Africa","1982","Not applicable","14.305106845",""
"South Africa","1981","Not applicable","12.47982615",""
"South Africa","1980","Not applicable","10.824339008",""
"South Africa","1979","Not applicable","9.5084389714",""
"South Africa","1978","Not applicable","8.4047808765",""
"South Africa","1977","Not applicable","7.5558131112",""
"South Africa","1976","Not applicable","6.7917421224",""
"South Africa","1975","Not applicable","6.1125679102",""
"South Africa","1974","Not applicable","5.3909453097",""
"South Africa","1973","Not applicable","4.8391162622",""
"South Africa","1972","Not applicable","4.4146323796",""
"South Africa","1971","Not applicable","4.15994205",""
"South Africa","1970","Not applicable","3.9052517204",""
"Spain","2008","Not applicable","125.828811","130"
"Spain","2007","Not applicable","120.9083481","130"
"Spain","2006","Not applicable","117.63","4,130"
"Spain","2005","Not applicable","113.63","130"
"Spain","2004","Not applicable","109.9","130"
"Spain","2003","Not applicable","106.68","130"
"Spain","2002","Not applicable","103.54","130"
"Spain","2001","Not applicable","100","10,130"
"Spain","2000","Not applicable","100","130"
"Spain","1999","Not applicable","96.679389313","130"
"Spain","1998","Not applicable","94.496183206","130"
"Spain","1997","Not applicable","92.79389313","130"
"Spain","1996","Not applicable","91","130"
"Spain","1995","Not applicable","87.877862595","130"
"Spain","1994","Not applicable","83.954198473","130"
"Spain","1993","Not applicable","80.167938931","130"
"Spain","1992","Not applicable","76.664122137","4,130"
"Spain","1991","Not applicable","72.377257544","130"
"Spain","1990","Not applicable","68.298493175","130"
"Spain","1989","Not applicable","64.011628582","130"
"Spain","1988","Not applicable","59.932864212","130"
"Spain","1987","Not applicable","57.185941269","130"
"Spain","1986","Not applicable","54.314158192","130"
"Spain","1985","Not applicable","49.94405351","4,130"
"Spain","1984","Not applicable","45.88645798","130"
"Spain","1983","Not applicable","41.242934173","130"
"Spain","1982","Not applicable","36.768265778","130"
"Spain","1981","Not applicable","32.124741971","130"
"Spain","1980","Not applicable","28.044069535","130"
"Spain","1979","Not applicable","24.272965353","130"
"Spain","1978","Not applicable","20.980284835","130"
"Spain","1977","Not applicable","17.518748907","130"
"Spain","1976","Not applicable","14.071284262","130"
"Spain","1975","Not applicable","11.960591623","130"
"Spain","1974","Not applicable","10.229823659","130"
"Spain","1973","Not applicable","8.8508378011","130"
"Spain","1972","Not applicable","7.936204324","130"
"Spain","1971","Not applicable","7.3311391007","130"
"Spain","1970","Not applicable","6.7682877302","130"
"Spain","1969","Not applicable","6.4024343394","130"
"Sri Lanka","2008","Colombo","199.9","108"
"Sri Lanka","2007","Colombo","163.1","108,131"
"Sri Lanka","2006","Colombo","181.54264115","108"
"Sri Lanka","2005","Colombo","159.6779274","108"
"Sri Lanka","2004","Colombo","143.03488464","108"
"Sri Lanka","2003","Colombo","132.96322545","108"
"Sri Lanka","2002","Colombo","125.06496575","108"
"Sri Lanka","2001","Colombo","114.15859516","108"
"Sri Lanka","2000","Colombo","100","108"
"Sri Lanka","1999","Colombo","94.184581463","108"
"Sri Lanka","1998","Colombo","89.963776675","108"
"Sri Lanka","1997","Colombo","82.254508229","108"
"Sri Lanka","1996","Colombo","75.072840381","108"
"Sri Lanka","1995","Colombo","64.753130168","108"
"Sri Lanka","1994","Colombo","60.13859359","108"
"Sri Lanka","1993","Colombo","55.45318529","108"
"Sri Lanka","1992","Colombo","49.6259548","108"
"Sri Lanka","1991","Colombo","44.550752028","108"
"Sri Lanka","1990","Colombo","39.71178833","108"
"Sri Lanka","1989","Colombo","32.687613198","108"
"Sri Lanka","1988","Colombo","29.297582487","108"
"Sri Lanka","1987","Colombo","25.702811245","108"
"Sri Lanka","1986","Colombo","23.860146468","108"
"Sri Lanka","1985","Colombo","22.096228049","108"
"Sri Lanka","1984","Colombo","21.7773053","108"
"Sri Lanka","1983","Colombo","18.670761477","108"
"Sri Lanka","1982","Colombo","16.383179778","108"
"Sri Lanka","1981","Colombo","14.780691393","108"
"Sri Lanka","1980","Colombo","12.528545555","108"
"Sri Lanka","1979","Colombo","9.9338530593","108"
"Sri Lanka","1978","Colombo","8.969210174","108"
"Sri Lanka","1977","Colombo","8.0006299709","108"
"Sri Lanka","1976","Colombo","7.9021970234","108"
"Sri Lanka","1975","Colombo","7.8077013938","108"
"Sri Lanka","1974","Colombo","7.3155366564","108"
"Sri Lanka","1973","Colombo","6.512323805","108"
"Sri Lanka","1972","Colombo","5.9414127097","108"
"Sri Lanka","1971","Colombo","5.5870540987","108"
"Sri Lanka","1970","Colombo","5.4413733365","108"
"Sri Lanka","1969","Colombo","5.1381998583","108"
"Sudan","1996","Not applicable","8191.6363636","1,38"
"Sudan","1995","Not applicable","3481.8181818","1,38"
"Sudan","1994","Not applicable","2067.7818182","1,38"
"Sudan","1993","Not applicable","953.23636364","1,38"
"Sudan","1992","Not applicable","473.38181818","1,38"
"Sudan","1991","Not applicable","221.81818182","1,38"
"Sudan","1990","Not applicable","100","1,38"
"Sudan","1989","Not applicable","59.309090909","1,38"
"Sudan","1988","Not applicable","34.312727273","1,38"
"Sudan","1987","Not applicable","22.632727273","1,38"
"Sudan","1986","Not applicable","17.978181818","1,38"
"Sudan","1985","Not applicable","13.854545455","1,38"
